iso3,indicator,year,quintile,value,source
BEN,TECI_ORS,2012,WQ3,49.6,Demographic and Health Survey 2011-2012
BEN,TECI_ORS,2012,WQ4,50.5,Demographic and Health Survey 2011-2012
BEN,TECI_ORS,2012,WQ5,57.3,Demographic and Health Survey 2011-2012
BEN,TECI_ORS,2014,ALL,25.4,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2014,WQ1,20.1,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2014,WQ2,23.9,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2014,WQ3,26.1,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2014,WQ4,27.1,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2014,WQ5,31.3,Multiple Indicator Cluster Survey 2014
BEN,TECI_ORS,2018,ALL,22.2,Demographic and Health Survey 2017-2018
BEN,TECI_ORS,2018,WQ1,20.5,Demographic and Health Survey 2017-2018
BEN,TECI_ORS,2018,WQ2,20.3,Demographic and Health Survey 2017-2018
BEN,TECI_ORS,2018,WQ3,19.3,Demographic and Health Survey 2017-2018
BEN,TECI_ORS,2018,WQ4,23.1,Demographic and Health Survey 2017-2018
BEN,TECI_ORS,2018,WQ5,32.6,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2001,ALL,35.1,Demographic and Health Survey 2001
BEN,TECI_PNEUHCP,2006,ALL,36.0,Demographic and Health Survey 2006
BEN,TECI_PNEUHCP,2012,ALL,31.0,Demographic and Health Survey 2011-2012
BEN,TECI_PNEUHCP,2014,ALL,23.3,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2014,WQ1,18.9,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2014,WQ2,30.8,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2014,WQ3,29.2,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2014,WQ4,21.9,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2014,WQ5,13.3,Multiple Indicator Cluster Survey 2014
BEN,TECI_PNEUHCP,2018,ALL,29.0,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2018,WQ1,23.2,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2018,WQ2,29.3,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2018,WQ3,25.8,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2018,WQ4,34.4,Demographic and Health Survey 2017-2018
BEN,TECI_PNEUHCP,2018,WQ5,40.2,Demographic and Health Survey 2017-2018
BFA,TECI_ORS,2003,ALL,18.9,Demographic and Health Survey 2003
BFA,TECI_ORS,2003,WQ1,11.8,Demographic and Health Survey 2003
BFA,TECI_ORS,2003,WQ2,16.8,Demographic and Health Survey 2003
BFA,TECI_ORS,2003,WQ3,21.2,Demographic and Health Survey 2003
BFA,TECI_ORS,2003,WQ4,15.5,Demographic and Health Survey 2003
BFA,TECI_ORS,2003,WQ5,30.2,Demographic and Health Survey 2003
BFA,TECI_ORS,2006,ALL,16.5,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2006,WQ1,14.5,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2006,WQ2,13.2,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2006,WQ3,14.6,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2006,WQ4,13.9,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2006,WQ5,32.3,Multiple Indicator Cluster Survey 2006
BFA,TECI_ORS,2010,ALL,21.2,Demographic and Health Survey 2010
BFA,TECI_ORS,2010,WQ1,12.6,Demographic and Health Survey 2010
BFA,TECI_ORS,2010,WQ2,15.4,Demographic and Health Survey 2010
BFA,TECI_ORS,2010,WQ3,21.1,Demographic and Health Survey 2010
BFA,TECI_ORS,2010,WQ4,25.6,Demographic and Health Survey 2010
BFA,TECI_ORS,2010,WQ5,31.2,Demographic and Health Survey 2010
BFA,TECI_ORS,2015,ALL,39.5,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_ORS,2015,WQ1,38.4,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_ORS,2015,WQ2,36.2,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_ORS,2015,WQ3,41.0,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_ORS,2015,WQ4,36.9,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_ORS,2015,WQ5,47.0,Multisectoral Continuous Survey Demographic and Health Module 2015
BFA,TECI_PNEUHCP,2003,ALL,36.0,Demographic and Health Survey 2003
BFA,TECI_PNEUHCP,2006,ALL,39.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2006,WQ1,45.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2006,WQ2,35.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2006,WQ3,33.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2006,WQ4,42.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2006,WQ5,29.0,Multiple Indicator Cluster Survey 2006
BFA,TECI_PNEUHCP,2010,ALL,56.0,Demographic and Health Survey 2010
BFA,TECI_PNEUHCP,2010,WQ2,43.4,Demographic and Health Survey 2010
BFA,TECI_PNEUHCP,2010,WQ3,65.9,Demographic and Health Survey 2010
BFA,TECI_PNEUHCP,2010,WQ4,56.0,Demographic and Health Survey 2010
BFA,TECI_PNEUHCP,2010,WQ5,70.0,Demographic and Health Survey 2010
BWA,TECI_ORS,2000,ALL,48.9,Child Nutrition Situation in Final Report (Reanalyzed) 2012
BWA,TECI_ORS,2007,ALL,42.9,Family Health Survey 2007
BWA,TECI_PNEUHCP,2000,ALL,14.0,Multiple Indicator Cluster Survey 2000
BWA,TECI_PNEUHCP,2000,WQ1,11.0,Multiple Indicator Cluster Survey 2000
BWA,TECI_PNEUHCP,2000,WQ2,16.0,Multiple Indicator Cluster Survey 2000
BWA,TECI_PNEUHCP,2000,WQ3,15.0,Multiple Indicator Cluster Survey 2000
BWA,TECI_PNEUHCP,2000,WQ4,13.0,Multiple Indicator Cluster Survey 2000
BWA,TECI_PNEUHCP,2000,WQ5,18.0,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,ALL,17.2,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,WQ1,10.0,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,WQ2,16.1,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,WQ3,16.1,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,WQ4,21.3,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2000,WQ5,25.9,Multiple Indicator Cluster Survey 2000
CAF,TECI_ORS,2006,ALL,13.4,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2006,WQ1,5.5,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2006,WQ2,7.7,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2006,WQ3,10.0,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2006,WQ4,17.2,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2006,WQ5,27.4,Multiple Indicator Cluster Survey 2006
CAF,TECI_ORS,2010,ALL,15.6,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2010,WQ1,11.3,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2010,WQ2,10.5,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2010,WQ3,12.9,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2010,WQ4,19.8,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2010,WQ5,27.9,Multiple Indicator Cluster Survey 2010
CAF,TECI_ORS,2019,ALL,23.4,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_ORS,2019,WQ1,21.2,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_ORS,2019,WQ2,20.4,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_ORS,2019,WQ3,22.0,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_ORS,2019,WQ4,27.5,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_ORS,2019,WQ5,28.7,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2000,ALL,32.0,Multiple Indicator Cluster Survey 2000
CAF,TECI_PNEUHCP,2006,ALL,31.8,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2006,WQ1,24.8,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2006,WQ2,23.0,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2006,WQ3,31.3,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2006,WQ4,40.1,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2006,WQ5,42.1,Multiple Indicator Cluster Survey 2006
CAF,TECI_PNEUHCP,2010,ALL,29.8,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2010,WQ1,19.9,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2010,WQ2,19.6,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2010,WQ3,24.9,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2010,WQ4,39.7,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2010,WQ5,56.4,Multiple Indicator Cluster Survey 2010
CAF,TECI_PNEUHCP,2019,ALL,34.7,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2019,WQ1,33.8,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2019,WQ2,33.8,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2019,WQ3,33.4,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2019,WQ4,34.2,Multiple Indicator Cluster Survey 2018-2019
CAF,TECI_PNEUHCP,2019,WQ5,42.4,Multiple Indicator Cluster Survey 2018-2019
CIV,TECI_ORS,2000,ALL,16.1,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2000,WQ1,8.3,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2000,WQ2,13.4,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2000,WQ3,12.4,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2000,WQ4,28.3,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2000,WQ5,35.8,Multiple Indicator Cluster Survey 2000
CIV,TECI_ORS,2006,ALL,10.2,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2006,WQ1,6.3,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2006,WQ2,8.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2006,WQ3,10.4,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2006,WQ4,18.4,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2006,WQ5,12.4,Multiple Indicator Cluster Survey 2006
CIV,TECI_ORS,2012,ALL,17.2,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2012,WQ1,6.4,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2012,WQ2,19.2,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2012,WQ3,14.2,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2012,WQ4,25.6,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2012,WQ5,23.9,Demographic and Health Survey 2011-2012
CIV,TECI_ORS,2016,ALL,16.5,Multiple Indicator Cluster Survey 2016
CIV,TECI_ORS,2016,WQ1,15.0,Multiple Indicator Cluster Survey 2016
CIV,TECI_ORS,2016,WQ2,12.5,Multiple Indicator Cluster Survey 2016
CIV,TECI_ORS,2016,WQ3,15.6,Multiple Indicator Cluster Survey 2016
CIV,TECI_ORS,2016,WQ4,17.3,Multiple Indicator Cluster Survey 2016
CIV,TECI_ORS,2016,WQ5,28.3,Multiple Indicator Cluster Survey 2016
CIV,TECI_PNEUHCP,2000,ALL,38.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2000,WQ1,35.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2000,WQ2,27.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2000,WQ3,34.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2000,WQ4,57.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2000,WQ5,58.0,Multiple Indicator Cluster Survey 2000
CIV,TECI_PNEUHCP,2006,ALL,35.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2006,WQ1,21.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2006,WQ2,32.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2006,WQ3,41.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2006,WQ4,49.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2006,WQ5,71.0,Multiple Indicator Cluster Survey 2006
CIV,TECI_PNEUHCP,2012,ALL,38.2,Demographic and Health Survey 2011-2012
CIV,TECI_PNEUHCP,2012,WQ2,29.6,Demographic and Health Survey 2011-2012
CIV,TECI_PNEUHCP,2012,WQ3,49.9,Demographic and Health Survey 2011-2012
CIV,TECI_PNEUHCP,2012,WQ4,47.8,Demographic and Health Survey 2011-2012
CIV,TECI_PNEUHCP,2016,ALL,44.0,Multiple Indicator Cluster Survey 2016
CMR,TECI_ORS,2000,ALL,14.1,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2000,WQ1,11.3,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2000,WQ2,10.0,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2000,WQ3,11.8,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2000,WQ4,14.9,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2000,WQ5,33.0,Multiple Indicator Cluster Survey 2000
CMR,TECI_ORS,2004,ALL,16.8,Demographic and Health Survey 2004
CMR,TECI_ORS,2004,WQ1,9.2,Demographic and Health Survey 2004
CMR,TECI_ORS,2004,WQ2,12.3,Demographic and Health Survey 2004
CMR,TECI_ORS,2004,WQ3,18.4,Demographic and Health Survey 2004
CMR,TECI_ORS,2004,WQ4,26.6,Demographic and Health Survey 2004
CMR,TECI_ORS,2004,WQ5,36.0,Demographic and Health Survey 2004
CMR,TECI_ORS,2006,ALL,12.8,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2006,WQ1,4.7,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2006,WQ2,7.1,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2006,WQ3,16.2,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2006,WQ4,25.2,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2006,WQ5,34.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_ORS,2011,ALL,17.2,Demographic and Health Survey 2011
CMR,TECI_ORS,2011,WQ1,7.7,Demographic and Health Survey 2011
CMR,TECI_ORS,2011,WQ2,12.9,Demographic and Health Survey 2011
CMR,TECI_ORS,2011,WQ3,20.5,Demographic and Health Survey 2011
CMR,TECI_ORS,2011,WQ4,27.1,Demographic and Health Survey 2011
CMR,TECI_ORS,2011,WQ5,36.2,Demographic and Health Survey 2011
CMR,TECI_ORS,2014,ALL,15.8,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2014,WQ1,8.6,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2014,WQ2,13.6,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2014,WQ3,16.6,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2014,WQ4,27.2,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2014,WQ5,36.7,Multiple Indicator Cluster Survey 2014
CMR,TECI_ORS,2018,ALL,17.9,Demographic and Health Survey 2018
CMR,TECI_ORS,2018,WQ1,9.2,Demographic and Health Survey 2018
CMR,TECI_ORS,2018,WQ2,12.5,Demographic and Health Survey 2018
CMR,TECI_ORS,2018,WQ3,19.3,Demographic and Health Survey 2018
CMR,TECI_ORS,2018,WQ4,21.8,Demographic and Health Survey 2018
CMR,TECI_ORS,2018,WQ5,29.9,Demographic and Health Survey 2018
CMR,TECI_PNEUHCP,2000,ALL,25.0,Multiple Indicator Cluster Survey 2000
CMR,TECI_PNEUHCP,2004,ALL,40.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2004,WQ1,29.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2004,WQ2,34.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2004,WQ3,42.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2004,WQ4,45.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2004,WQ5,52.0,Demographic and Health Survey 2004
CMR,TECI_PNEUHCP,2006,ALL,35.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2006,WQ1,20.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2006,WQ2,38.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2006,WQ3,43.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2006,WQ4,40.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2006,WQ5,50.0,Multiple Indicator Cluster Survey 2006
CMR,TECI_PNEUHCP,2011,ALL,29.9,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2011,WQ1,9.3,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2011,WQ2,37.9,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2011,WQ3,41.0,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2011,WQ4,34.6,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2011,WQ5,39.1,Demographic and Health Survey 2011
CMR,TECI_PNEUHCP,2014,ALL,28.1,Multiple Indicator Cluster Survey 2014
CMR,TECI_PNEUHCP,2014,WQ1,30.8,Multiple Indicator Cluster Survey 2014
CMR,TECI_PNEUHCP,2014,WQ2,24.3,Multiple Indicator Cluster Survey 2014
CMR,TECI_PNEUHCP,2014,WQ3,28.3,Multiple Indicator Cluster Survey 2014
CMR,TECI_PNEUHCP,2014,WQ4,34.0,Multiple Indicator Cluster Survey 2014
CMR,TECI_PNEUHCP,2018,ALL,29.8,Demographic and Health Survey 2018
CMR,TECI_PNEUHCP,2018,WQ2,19.6,Demographic and Health Survey 2018
CMR,TECI_PNEUHCP,2018,WQ3,20.7,Demographic and Health Survey 2018
COD,TECI_ORS,2001,ALL,16.8,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2001,WQ1,16.5,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2001,WQ2,8.8,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2001,WQ3,17.4,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2001,WQ4,17.5,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2001,WQ5,28.0,Multiple Indicator Cluster Survey 2001
COD,TECI_ORS,2007,ALL,30.8,Demographic and Health Survey 2007
COD,TECI_ORS,2007,WQ1,19.2,Demographic and Health Survey 2007
COD,TECI_ORS,2007,WQ2,31.5,Demographic and Health Survey 2007
COD,TECI_ORS,2007,WQ3,30.1,Demographic and Health Survey 2007
COD,TECI_ORS,2007,WQ4,40.9,Demographic and Health Survey 2007
COD,TECI_ORS,2007,WQ5,31.8,Demographic and Health Survey 2007
COD,TECI_ORS,2010,ALL,26.6,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2010,WQ1,28.1,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2010,WQ2,24.9,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2010,WQ3,26.6,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2010,WQ4,26.8,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2010,WQ5,26.2,Multiple Indicator Cluster Survey 2010
COD,TECI_ORS,2014,ALL,39.1,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2014,WQ1,30.6,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2014,WQ2,39.4,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2014,WQ3,40.3,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2014,WQ4,44.5,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2014,WQ5,41.7,Demographic and Health Survey 2013-2014
COD,TECI_ORS,2018,ALL,24.1,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_ORS,2018,WQ1,22.2,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_ORS,2018,WQ2,24.0,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_ORS,2018,WQ3,26.9,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_ORS,2018,WQ4,23.1,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_ORS,2018,WQ5,25.4,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2001,ALL,36.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2001,WQ1,32.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2001,WQ2,35.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2001,WQ3,33.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2001,WQ4,37.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2001,WQ5,48.0,Multiple Indicator Cluster Survey 2001
COD,TECI_PNEUHCP,2007,ALL,42.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2007,WQ1,39.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2007,WQ2,43.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2007,WQ3,36.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2007,WQ4,43.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2007,WQ5,54.0,Demographic and Health Survey 2007
COD,TECI_PNEUHCP,2010,ALL,40.3,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2010,WQ1,32.4,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2010,WQ2,48.1,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2010,WQ3,38.5,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2010,WQ4,40.0,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2010,WQ5,44.7,Multiple Indicator Cluster Survey 2010
COD,TECI_PNEUHCP,2014,ALL,41.6,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2014,WQ1,37.2,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2014,WQ2,39.9,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2014,WQ3,49.0,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2014,WQ4,39.2,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2014,WQ5,43.5,Demographic and Health Survey 2013-2014
COD,TECI_PNEUHCP,2018,ALL,34.2,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2018,WQ1,22.6,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2018,WQ2,43.7,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2018,WQ3,35.7,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2018,WQ4,34.8,Multiple Indicator Cluster Survey 2017-2018
COD,TECI_PNEUHCP,2018,WQ5,35.8,Multiple Indicator Cluster Survey 2017-2018
COG,TECI_ORS,2005,ALL,18.2,Demographic and Health Survey 2005
COG,TECI_ORS,2005,WQ1,12.9,Demographic and Health Survey 2005
COG,TECI_ORS,2005,WQ2,20.6,Demographic and Health Survey 2005
COG,TECI_ORS,2005,WQ3,16.2,Demographic and Health Survey 2005
COG,TECI_ORS,2005,WQ4,24.9,Demographic and Health Survey 2005
COG,TECI_ORS,2005,WQ5,17.6,Demographic and Health Survey 2005
COG,TECI_ORS,2012,ALL,28.0,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2012,WQ1,22.1,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2012,WQ2,30.0,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2012,WQ3,23.9,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2012,WQ4,27.1,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2012,WQ5,37.3,Demographic and Health Survey 2011-2012
COG,TECI_ORS,2015,ALL,26.9,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_ORS,2015,WQ1,16.8,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_ORS,2015,WQ2,21.7,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_ORS,2015,WQ3,34.6,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_ORS,2015,WQ4,32.5,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_ORS,2015,WQ5,37.4,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2005,ALL,48.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2005,WQ1,35.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2005,WQ2,47.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2005,WQ3,50.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2005,WQ4,51.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2005,WQ5,57.0,Demographic and Health Survey 2005
COG,TECI_PNEUHCP,2012,ALL,52.1,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2012,WQ1,40.5,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2012,WQ2,48.9,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2012,WQ3,41.1,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2012,WQ4,65.5,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2012,WQ5,70.5,Demographic and Health Survey 2011-2012
COG,TECI_PNEUHCP,2015,ALL,28.3,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2015,WQ1,18.0,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2015,WQ2,31.9,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2015,WQ3,29.6,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2015,WQ4,29.2,Multiple Indicator Cluster Survey 2014-2015
COG,TECI_PNEUHCP,2015,WQ5,34.3,Multiple Indicator Cluster Survey 2014-2015
COM,TECI_ORS,2000,ALL,18.5,Multiple Indicator Cluster Survey 2000
COM,TECI_ORS,2000,WQ1,16.0,Multiple Indicator Cluster Survey 2000
COM,TECI_ORS,2000,WQ2,16.3,Multiple Indicator Cluster Survey 2000
COM,TECI_ORS,2000,WQ3,18.0,Multiple Indicator Cluster Survey 2000
COM,TECI_ORS,2000,WQ4,20.8,Multiple Indicator Cluster Survey 2000
